order_id,customer_id,order_date,product,category,price,quantity
523,C2895,2024-03-24,Tshirt,Fashion,30,4
524,C7924,2025-08-09,Headphones,Electronics,120,1
525,C1488,2025-02-20,Watch,Accessories,150,5
526,C3899,2024-06-08,Shoes,Fashion,80,5
527,C4311,2024-11-22,Headphones,Electronics,120,3
528,C5971,2024-07-27,Phone,Electronics,600,1
529,C4252,2024-08-08,Headphones,Electronics,120,3
530,C4184,2025-10-09,Backpack,Accessories,70,5
531,C6844,2025-09-25,Chair,Furniture,200,1
532,C7954,2026-01-12,Headphones,Electronics,120,4
533,C5008,2025-04-22,Headphones,Electronics,120,2
534,C3159,2024-11-14,Phone,Electronics,600,4
535,C5461,2024-03-10,Tshirt,Fashion,30,5
536,C3056,2025-12-13,Laptop,Electronics,800,2
537,C6825,2026-01-17,Laptop,Electronics,800,5
538,C4941,2025-04-27,Desk,Furniture,350,2
539,C4898,2025-01-17,Phone,Electronics,600,5
540,C2380,2024-03-11,Watch,Accessories,150,2
541,C5174,2025-10-08,Headphones,Electronics,120,3
542,C9782,2026-03-09,Phone,Electronics,600,2
543,C3748,2024-03-20,Shoes,Fashion,80,5
544,C6212,2024-11-06,Laptop,Electronics,800,5
545,C9149,2024-10-04,Backpack,Accessories,70,4
546,C2266,2024-09-28,Jeans,Fashion,60,3
547,C6278,2026-02-05,Jeans,Fashion,60,4
548,C7429,2025-01-08,Shoes,Fashion,80,4
549,C8509,2025-12-10,Headphones,Electronics,120,2
550,C5093,2025-08-31,Laptop,Electronics,800,1
551,C7673,2025-04-05,Desk,Furniture,350,1
552,C6367,2024-11-06,Phone,Electronics,600,1
553,C1510,2026-01-27,Tshirt,Fashion,30,3
554,C6327,2025-12-27,Jeans,Fashion,60,3
555,C2671,2025-11-12,Headphones,Electronics,120,1
556,C5621,2024-07-07,Laptop,Electronics,800,4
557,C1258,2026-01-17,Desk,Furniture,350,5
558,C3028,2025-06-25,Phone,Electronics,600,5
559,C4392,2024-09-24,Watch,Accessories,150,3
560,C1195,2024-11-02,Watch,Accessories,150,4
561,C5316,2026-01-25,Headphones,Electronics,120,1
562,C5498,2025-12-10,Phone,Electronics,600,1
563,C9060,2025-04-21,Backpack,Accessories,70,5
564,C5593,2024-04-12,Phone,Electronics,600,1
565,C2893,2024-10-06,Tshirt,Fashion,30,1
566,C6277,2025-04-19,Watch,Accessories,150,2
567,C1462,2025-03-25,Phone,Electronics,600,4
568,C9546,2025-02-02,Backpack,Accessories,70,4
569,C3217,2025-11-13,Laptop,Electronics,800,5
570,C6878,2025-04-02,Tshirt,Fashion,30,2
571,C3671,2024-09-21,Chair,Furniture,200,1
572,C7620,2024-10-20,Watch,Accessories,150,4
573,C8191,2024-10-19,Laptop,Electronics,800,4
574,C4869,2024-09-17,Shoes,Fashion,80,4
575,C1826,2025-06-23,Phone,Electronics,600,3
576,C7849,2024-07-20,Phone,Electronics,600,2
577,C2943,2024-05-20,Laptop,Electronics,800,1
578,C6930,2025-01-02,Laptop,Electronics,800,2
579,C7553,2025-05-14,Desk,Furniture,350,2
580,C5966,2025-12-11,Chair,Furniture,200,4
581,C4868,2026-01-09,Headphones,Electronics,120,4
582,C6555,2026-02-13,Laptop,Electronics,800,4
583,C1012,2025-04-14,Backpack,Accessories,70,2
584,C2626,2025-09-12,Watch,Accessories,150,3
585,C4965,2024-10-09,Shoes,Fashion,80,4
586,C7234,2025-02-25,Jeans,Fashion,60,4
587,C8952,2025-04-14,Laptop,Electronics,800,1
588,C5727,2025-11-16,Backpack,Accessories,70,4
589,C8221,2025-04-29,Headphones,Electronics,120,4
590,C2524,2024-05-15,Tshirt,Fashion,30,2
591,C3948,2024-07-03,Headphones,Electronics,120,1
592,C6788,2025-05-31,Jeans,Fashion,60,4
593,C3547,2025-10-03,Shoes,Fashion,80,4
594,C9199,2024-04-26,Jeans,Fashion,60,2
595,C6957,2025-03-20,Desk,Furniture,350,4
596,C3254,2025-04-02,Laptop,Electronics,800,1
597,C4929,2024-03-13,Phone,Electronics,600,5
598,C2354,2025-06-26,Phone,Electronics,600,1
599,C8887,2024-07-01,Headphones,Electronics,120,3
600,C9514,2026-02-09,Headphones,Electronics,120,3
601,C4677,2025-08-30,Backpack,Accessories,70,4
602,C4604,2026-02-09,Phone,Electronics,600,3
603,C8580,2025-07-25,Watch,Accessories,150,1
604,C5612,2025-09-18,Laptop,Electronics,800,1
605,C2180,2025-11-21,Backpack,Accessories,70,2
606,C6150,2024-04-17,Desk,Furniture,350,2
607,C8842,2025-04-24,Desk,Furniture,350,2
608,C8372,2025-08-17,Desk,Furniture,350,3
609,C7074,2025-09-25,Laptop,Electronics,800,4
610,C1865,2025-07-27,Tshirt,Fashion,30,4
611,C3909,2025-06-10,Laptop,Electronics,800,1
612,C5840,2024-09-27,Chair,Furniture,200,4
613,C5002,2024-12-10,Chair,Furniture,200,2
614,C2798,2024-04-15,Chair,Furniture,200,5
615,C1954,2026-01-21,Backpack,Accessories,70,2
616,C6760,2025-08-14,Jeans,Fashion,60,2
617,C5927,2025-03-24,Shoes,Fashion,80,1
618,C5053,2025-03-23,Tshirt,Fashion,30,5
619,C5128,2025-07-29,Backpack,Accessories,70,3
620,C8514,2024-12-11,Watch,Accessories,150,1
621,C3452,2024-10-28,Headphones,Electronics,120,1
622,C4308,2025-06-19,Desk,Furniture,350,5
623,C6358,2025-06-09,Phone,Electronics,600,1
624,C4886,2024-10-26,Watch,Accessories,150,2
625,C5149,2024-03-24,Watch,Accessories,150,5
626,C4487,2025-01-29,Headphones,Electronics,120,2
627,C4848,2025-02-13,Watch,Accessories,150,4
628,C4228,2025-01-31,Chair,Furniture,200,4
629,C3691,2025-03-16,Laptop,Electronics,800,5
630,C2230,2025-04-04,Desk,Furniture,350,3
631,C6197,2025-02-02,Watch,Accessories,150,2
632,C7259,2025-08-29,Shoes,Fashion,80,5
633,C1394,2025-10-02,Shoes,Fashion,80,3
634,C1078,2025-05-05,Jeans,Fashion,60,2
635,C9158,2025-07-14,Watch,Accessories,150,1
636,C3237,2024-09-30,Watch,Accessories,150,3
637,C6092,2025-02-24,Shoes,Fashion,80,5
638,C1717,2025-03-13,Chair,Furniture,200,5
639,C5711,2025-03-26,Phone,Electronics,600,4
640,C9721,2024-09-18,Shoes,Fashion,80,1
641,C3944,2025-12-15,Phone,Electronics,600,5
642,C5093,2024-06-03,Chair,Furniture,200,1
643,C9235,2025-05-14,Desk,Furniture,350,2
644,C3857,2025-02-28,Backpack,Accessories,70,4
645,C6366,2026-03-06,Phone,Electronics,600,2
646,C5726,2024-07-03,Laptop,Electronics,800,3
647,C9262,2026-02-07,Headphones,Electronics,120,4
648,C9620,2025-03-11,Jeans,Fashion,60,5
649,C6479,2025-08-31,Headphones,Electronics,120,5
650,C6839,2025-10-07,Headphones,Electronics,120,2
651,C8572,2024-12-24,Shoes,Fashion,80,1
652,C8686,2024-09-07,Phone,Electronics,600,5
653,C6490,2025-12-05,Headphones,Electronics,120,4
654,C7177,2024-07-04,Watch,Accessories,150,5
655,C4495,2025-12-20,Shoes,Fashion,80,3
656,C5088,2025-12-25,Laptop,Electronics,800,3
657,C5421,2024-07-20,Phone,Electronics,600,1
658,C9796,2025-04-27,Backpack,Accessories,70,2
659,C6401,2025-03-09,Backpack,Accessories,70,4
660,C6589,2024-06-14,Watch,Accessories,150,4
661,C9628,2025-11-21,Tshirt,Fashion,30,1
662,C1324,2024-07-20,Jeans,Fashion,60,2
663,C7808,2024-06-10,Laptop,Electronics,800,3
664,C7954,2024-10-25,Chair,Furniture,200,1
665,C6791,2025-06-02,Desk,Furniture,350,2
666,C4884,2025-05-12,Tshirt,Fashion,30,2
667,C9787,2024-07-30,Backpack,Accessories,70,4
668,C1675,2024-05-08,Shoes,Fashion,80,2
669,C9749,2024-07-02,Phone,Electronics,600,1
670,C1777,2024-07-04,Laptop,Electronics,800,3
671,C6852,2024-05-11,Desk,Furniture,350,2
672,C2923,2024-08-07,Shoes,Fashion,80,1
673,C3033,2024-05-08,Headphones,Electronics,120,5
674,C9348,2024-04-19,Shoes,Fashion,80,4
675,C6924,2025-03-28,Laptop,Electronics,800,2
676,C2395,2024-03-28,Jeans,Fashion,60,4
677,C9587,2024-06-24,Jeans,Fashion,60,3
678,C2306,2025-06-28,Laptop,Electronics,800,5
679,C7781,2025-04-22,Backpack,Accessories,70,5
680,C6469,2024-05-05,Tshirt,Fashion,30,5
681,C3277,2025-11-13,Watch,Accessories,150,5
682,C5405,2024-11-04,Backpack,Accessories,70,3
683,C8931,2025-02-12,Desk,Furniture,350,1
684,C6961,2025-03-19,Shoes,Fashion,80,3
685,C7062,2025-04-28,Tshirt,Fashion,30,5
686,C7924,2024-03-29,Desk,Furniture,350,2
687,C4275,2025-06-27,Shoes,Fashion,80,4
688,C2044,2025-05-30,Jeans,Fashion,60,2
689,C8125,2025-09-04,Desk,Furniture,350,2
690,C6512,2026-01-05,Jeans,Fashion,60,3
691,C9469,2025-10-03,Headphones,Electronics,120,2
692,C8256,2024-06-30,Desk,Furniture,350,4
693,C1280,2026-01-13,Watch,Accessories,150,4
694,C9343,2026-03-04,Headphones,Electronics,120,1
695,C7246,2026-01-11,Laptop,Electronics,800,2
696,C3100,2025-02-07,Laptop,Electronics,800,4
697,C1873,2025-10-31,Tshirt,Fashion,30,5
698,C8595,2025-02-08,Shoes,Fashion,80,4
699,C2078,2024-06-14,Headphones,Electronics,120,1
700,C5555,2025-01-13,Watch,Accessories,150,5
701,C8581,2024-12-12,Laptop,Electronics,800,2
702,C9063,2026-02-23,Desk,Furniture,350,5
703,C4664,2024-12-27,Watch,Accessories,150,5
704,C8039,2024-05-19,Shoes,Fashion,80,5
705,C4937,2024-03-12,Chair,Furniture,200,1
706,C7997,2025-04-05,Laptop,Electronics,800,1
707,C4777,2025-10-08,Backpack,Accessories,70,5
708,C7473,2026-02-06,Backpack,Accessories,70,5
709,C9292,2024-10-13,Chair,Furniture,200,1
710,C9672,2024-06-27,Shoes,Fashion,80,5
711,C6906,2024-07-25,Backpack,Accessories,70,5
712,C1962,2025-05-11,Phone,Electronics,600,3
713,C7236,2024-09-03,Chair,Furniture,200,5
714,C9530,2025-12-12,Shoes,Fashion,80,5
715,C8190,2025-09-16,Desk,Furniture,350,2
716,C6558,2024-07-23,Shoes,Fashion,80,1
717,C5453,2024-09-04,Backpack,Accessories,70,2
718,C4605,2024-05-23,Tshirt,Fashion,30,5
719,C4117,2024-08-29,Backpack,Accessories,70,2
720,C8165,2025-10-02,Tshirt,Fashion,30,5
721,C4133,2026-02-25,Tshirt,Fashion,30,1
722,C1966,2024-08-25,Watch,Accessories,150,5
723,C1657,2024-08-19,Backpack,Accessories,70,4
724,C2851,2024-09-04,Jeans,Fashion,60,5
725,C5685,2026-02-02,Watch,Accessories,150,3
726,C4197,2024-11-19,Headphones,Electronics,120,4
727,C6676,2024-06-10,Shoes,Fashion,80,4
728,C1498,2024-04-27,Tshirt,Fashion,30,1
729,C6439,2024-04-20,Headphones,Electronics,120,1
730,C2146,2024-11-04,Backpack,Accessories,70,2
731,C8806,2025-10-22,Backpack,Accessories,70,5
732,C3269,2024-04-07,Headphones,Electronics,120,3
733,C7128,2026-01-07,Desk,Furniture,350,4
734,C2235,2025-05-14,Chair,Furniture,200,3
735,C1903,2025-01-20,Desk,Furniture,350,1
736,C7515,2025-03-10,Laptop,Electronics,800,2
737,C9787,2026-02-08,Phone,Electronics,600,2
738,C1471,2025-07-28,Phone,Electronics,600,5
739,C7272,2024-06-07,Backpack,Accessories,70,2
740,C4318,2024-08-15,Tshirt,Fashion,30,4
741,C1357,2024-04-06,Jeans,Fashion,60,1
742,C8179,2024-04-13,Backpack,Accessories,70,4
743,C1544,2025-06-01,Chair,Furniture,200,2
744,C3303,2024-06-05,Tshirt,Fashion,30,1
745,C5539,2025-10-29,Headphones,Electronics,120,1
746,C3214,2024-11-07,Phone,Electronics,600,3
747,C5106,2025-11-12,Chair,Furniture,200,3
748,C8730,2025-06-16,Chair,Furniture,200,2
749,C5963,2024-11-16,Chair,Furniture,200,4
750,C7126,2025-04-18,Headphones,Electronics,120,2
751,C4749,2024-08-02,Watch,Accessories,150,1
752,C4078,2024-10-28,Shoes,Fashion,80,2
753,C9434,2025-07-17,Shoes,Fashion,80,5
754,C7056,2025-06-17,Desk,Furniture,350,3
755,C4528,2025-11-02,Shoes,Fashion,80,4
756,C6567,2026-03-07,Chair,Furniture,200,2
757,C9827,2025-12-11,Desk,Furniture,350,5
758,C5167,2024-07-25,Headphones,Electronics,120,5
759,C9691,2024-03-24,Watch,Accessories,150,2
760,C9248,2025-01-10,Phone,Electronics,600,2
761,C4652,2025-12-21,Backpack,Accessories,70,3
762,C9376,2025-08-12,Tshirt,Fashion,30,5
763,C4133,2024-09-16,Jeans,Fashion,60,3
764,C3776,2024-05-06,Headphones,Electronics,120,1
765,C7059,2024-05-13,Phone,Electronics,600,3
766,C4187,2026-01-12,Backpack,Accessories,70,4
767,C1124,2024-12-23,Tshirt,Fashion,30,2
768,C9159,2024-04-04,Phone,Electronics,600,2
769,C4876,2024-05-22,Backpack,Accessories,70,3
770,C3509,2026-01-15,Desk,Furniture,350,3
771,C4850,2026-01-17,Laptop,Electronics,800,5
772,C5965,2025-09-18,Laptop,Electronics,800,5
773,C5406,2024-05-29,Tshirt,Fashion,30,2
774,C6994,2024-08-05,Laptop,Electronics,800,3
775,C6413,2025-07-01,Shoes,Fashion,80,2
776,C6511,2024-09-06,Phone,Electronics,600,2
777,C6457,2024-09-01,Laptop,Electronics,800,3
778,C5269,2025-10-12,Shoes,Fashion,80,1
779,C4478,2025-12-12,Phone,Electronics,600,3
780,C3974,2025-10-20,Desk,Furniture,350,3
781,C8236,2025-06-21,Chair,Furniture,200,2
782,C7442,2024-09-04,Watch,Accessories,150,3
783,C6722,2025-10-04,Shoes,Fashion,80,4
784,C5289,2024-08-01,Jeans,Fashion,60,4
785,C2539,2024-04-22,Backpack,Accessories,70,4
786,C2217,2025-07-06,Shoes,Fashion,80,3
787,C5164,2024-05-04,Backpack,Accessories,70,1
788,C4134,2025-03-01,Chair,Furniture,200,2
789,C8329,2025-08-27,Jeans,Fashion,60,4
790,C1317,2024-12-10,Laptop,Electronics,800,5
791,C8388,2025-10-25,Desk,Furniture,350,1
792,C6948,2024-06-14,Phone,Electronics,600,5
793,C9160,2024-04-26,Laptop,Electronics,800,4
794,C2893,2025-02-05,Phone,Electronics,600,2
795,C7396,2024-07-12,Desk,Furniture,350,2
796,C9018,2025-10-06,Backpack,Accessories,70,1
797,C6833,2024-08-22,Phone,Electronics,600,1
798,C8289,2024-04-30,Tshirt,Fashion,30,4
799,C2893,2024-07-22,Watch,Accessories,150,2
800,C6445,2024-09-28,Chair,Furniture,200,5
801,C3694,2024-12-12,Shoes,Fashion,80,3
802,C4140,2024-11-10,Desk,Furniture,350,3
803,C2980,2025-08-21,Headphones,Electronics,120,4
804,C4792,2024-05-21,Watch,Accessories,150,1
805,C8201,2024-09-06,Shoes,Fashion,80,2
806,C5992,2025-08-04,Watch,Accessories,150,5
807,C2140,2025-04-13,Phone,Electronics,600,1
808,C4960,2025-05-10,Watch,Accessories,150,4
809,C9472,2025-03-18,Headphones,Electronics,120,1
810,C5224,2024-08-13,Watch,Accessories,150,5
811,C6400,2025-03-02,Phone,Electronics,600,3
812,C3919,2025-11-22,Phone,Electronics,600,5
813,C6262,2025-05-13,Headphones,Electronics,120,2
814,C1692,2024-10-15,Backpack,Accessories,70,1
815,C8192,2024-05-19,Backpack,Accessories,70,5
816,C3640,2025-06-21,Shoes,Fashion,80,2
817,C7518,2025-07-04,Tshirt,Fashion,30,4
818,C4211,2024-09-05,Backpack,Accessories,70,3
819,C7493,2025-10-06,Backpack,Accessories,70,4
820,C2185,2026-01-29,Watch,Accessories,150,5
821,C9745,2025-04-09,Chair,Furniture,200,4
822,C1066,2024-09-17,Laptop,Electronics,800,5
823,C1930,2024-06-09,Watch,Accessories,150,2
824,C9712,2025-07-18,Headphones,Electronics,120,4
825,C9921,2025-04-26,Headphones,Electronics,120,5
826,C3673,2025-08-17,Headphones,Electronics,120,5
827,C9864,2024-09-21,Watch,Accessories,150,2
828,C6101,2025-09-05,Shoes,Fashion,80,4
829,C3456,2025-04-18,Watch,Accessories,150,3
830,C4913,2024-12-07,Watch,Accessories,150,4
831,C9659,2025-05-28,Tshirt,Fashion,30,2
832,C8168,2025-02-17,Phone,Electronics,600,5
833,C7056,2024-09-25,Headphones,Electronics,120,1
834,C7746,2024-11-05,Jeans,Fashion,60,4
835,C4669,2024-10-22,Jeans,Fashion,60,5
836,C2087,2024-11-13,Phone,Electronics,600,2
837,C2268,2025-01-04,Desk,Furniture,350,3
838,C1701,2025-04-28,Desk,Furniture,350,1
839,C6864,2025-06-12,Backpack,Accessories,70,4
840,C9950,2024-08-12,Backpack,Accessories,70,2
841,C6462,2024-03-26,Tshirt,Fashion,30,1
842,C5526,2024-10-21,Jeans,Fashion,60,4
843,C8590,2025-11-05,Chair,Furniture,200,4
844,C1533,2025-11-09,Tshirt,Fashion,30,5
845,C9131,2025-05-31,Backpack,Accessories,70,2
846,C8739,2026-03-03,Desk,Furniture,350,2
847,C2038,2026-01-19,Shoes,Fashion,80,2
848,C2501,2025-01-02,Jeans,Fashion,60,5
849,C2011,2024-12-02,Watch,Accessories,150,2
850,C8383,2024-12-08,Chair,Furniture,200,4
851,C9000,2026-02-23,Desk,Furniture,350,3
852,C1382,2024-04-01,Laptop,Electronics,800,1
853,C1242,2025-06-02,Watch,Accessories,150,3
854,C1983,2024-12-29,Headphones,Electronics,120,1
855,C3369,2024-07-29,Desk,Furniture,350,1
856,C5337,2025-07-10,Watch,Accessories,150,1
857,C5664,2025-10-11,Laptop,Electronics,800,3
858,C4997,2025-11-19,Backpack,Accessories,70,1
859,C8828,2024-04-02,Tshirt,Fashion,30,1
860,C4846,2025-02-13,Phone,Electronics,600,3
861,C4894,2026-01-05,Watch,Accessories,150,1
862,C5809,2025-08-02,Backpack,Accessories,70,2
863,C1772,2025-06-16,Laptop,Electronics,800,4
864,C7957,2025-08-17,Laptop,Electronics,800,1
865,C4286,2026-02-09,Jeans,Fashion,60,4
866,C4604,2025-08-10,Shoes,Fashion,80,1
867,C2018,2026-01-29,Laptop,Electronics,800,5
868,C2885,2025-07-06,Shoes,Fashion,80,2
869,C6725,2024-11-27,Chair,Furniture,200,3
870,C8039,2025-03-03,Laptop,Electronics,800,1
871,C6725,2025-01-19,Shoes,Fashion,80,4
872,C9862,2024-06-13,Backpack,Accessories,70,1
873,C8736,2024-05-07,Jeans,Fashion,60,3
874,C3922,2024-11-04,Watch,Accessories,150,3
875,C9419,2025-11-15,Shoes,Fashion,80,5
876,C7311,2025-08-07,Headphones,Electronics,120,3
877,C8174,2025-12-05,Shoes,Fashion,80,1
878,C2155,2024-06-06,Phone,Electronics,600,4
879,C4253,2025-10-06,Chair,Furniture,200,3
880,C8384,2025-09-23,Watch,Accessories,150,1
881,C1217,2025-08-21,Laptop,Electronics,800,2
882,C6390,2024-05-15,Jeans,Fashion,60,5
883,C3272,2025-11-09,Backpack,Accessories,70,5
884,C6055,2024-04-11,Shoes,Fashion,80,1
885,C6328,2025-12-09,Laptop,Electronics,800,5
886,C7168,2026-02-21,Desk,Furniture,350,5
887,C7030,2025-10-19,Jeans,Fashion,60,1
888,C3904,2024-08-12,Tshirt,Fashion,30,4
889,C1768,2024-11-27,Laptop,Electronics,800,1
890,C3832,2025-12-16,Watch,Accessories,150,5
891,C5192,2025-10-30,Watch,Accessories,150,4
892,C8433,2025-10-04,Chair,Furniture,200,4
893,C5461,2025-05-15,Tshirt,Fashion,30,5
894,C6798,2024-10-16,Phone,Electronics,600,2
895,C1197,2024-10-06,Backpack,Accessories,70,4
896,C9491,2025-06-06,Shoes,Fashion,80,3
897,C1255,2025-11-05,Headphones,Electronics,120,2
898,C2925,2024-12-26,Tshirt,Fashion,30,4
899,C9808,2025-02-11,Watch,Accessories,150,4
900,C8094,2025-12-02,Watch,Accessories,150,3
901,C1759,2025-01-10,Laptop,Electronics,800,3
902,C6672,2025-01-17,Desk,Furniture,350,3
903,C6569,2025-11-04,Tshirt,Fashion,30,2
904,C3095,2024-08-12,Backpack,Accessories,70,3
905,C8747,2026-01-09,Headphones,Electronics,120,5
906,C6190,2025-12-05,Tshirt,Fashion,30,4
907,C3772,2024-08-03,Phone,Electronics,600,5
908,C1767,2024-11-28,Desk,Furniture,350,4
909,C2271,2025-05-15,Desk,Furniture,350,1
910,C6929,2024-12-19,Jeans,Fashion,60,2
911,C3667,2026-02-11,Tshirt,Fashion,30,3
912,C6852,2025-05-01,Watch,Accessories,150,2
913,C3708,2024-11-18,Backpack,Accessories,70,3
914,C1048,2024-12-14,Laptop,Electronics,800,1
915,C2544,2025-01-08,Headphones,Electronics,120,1
916,C9438,2025-10-11,Jeans,Fashion,60,3
917,C1310,2025-04-22,Laptop,Electronics,800,2
918,C9563,2025-04-01,Jeans,Fashion,60,3
919,C1689,2024-10-30,Laptop,Electronics,800,4
920,C2510,2025-11-27,Chair,Furniture,200,5
921,C9345,2024-08-26,Backpack,Accessories,70,2
922,C8061,2024-11-11,Backpack,Accessories,70,2
923,C8481,2025-12-02,Shoes,Fashion,80,2
924,C2677,2024-07-02,Jeans,Fashion,60,1
925,C6752,2025-02-13,Laptop,Electronics,800,2
926,C4625,2026-01-19,Headphones,Electronics,120,3
927,C2992,2024-06-20,Shoes,Fashion,80,3
928,C3466,2025-10-27,Chair,Furniture,200,4
929,C5385,2024-10-31,Watch,Accessories,150,1
930,C5359,2025-03-24,Tshirt,Fashion,30,1
931,C7116,2025-07-15,Watch,Accessories,150,5
932,C2657,2024-03-17,Jeans,Fashion,60,4
933,C9988,2025-09-26,Laptop,Electronics,800,1
934,C2220,2025-01-12,Headphones,Electronics,120,5
935,C2216,2024-07-18,Phone,Electronics,600,2
936,C6138,2024-11-12,Jeans,Fashion,60,2
937,C3392,2024-06-10,Laptop,Electronics,800,4
938,C5112,2024-10-28,Tshirt,Fashion,30,1
939,C1359,2025-11-29,Desk,Furniture,350,5
940,C3268,2024-09-26,Backpack,Accessories,70,5
941,C7738,2024-10-30,Chair,Furniture,200,2
942,C7577,2026-02-20,Laptop,Electronics,800,4
943,C8437,2024-08-27,Backpack,Accessories,70,2
944,C2427,2025-03-11,Jeans,Fashion,60,1
945,C7459,2025-09-02,Tshirt,Fashion,30,3
946,C7089,2025-11-19,Chair,Furniture,200,3
947,C4171,2025-02-17,Tshirt,Fashion,30,5
948,C3173,2025-02-12,Backpack,Accessories,70,2
949,C4003,2025-04-11,Tshirt,Fashion,30,1
950,C2702,2025-12-24,Desk,Furniture,350,5
951,C8218,2025-01-28,Phone,Electronics,600,3
952,C5663,2026-03-05,Laptop,Electronics,800,4
953,C6161,2024-07-19,Watch,Accessories,150,3
954,C7757,2024-09-27,Jeans,Fashion,60,5
955,C6733,2024-11-20,Laptop,Electronics,800,3
956,C2411,2024-10-21,Jeans,Fashion,60,3
957,C9876,2025-08-06,Tshirt,Fashion,30,3
958,C9023,2026-01-23,Jeans,Fashion,60,5
959,C3169,2024-11-16,Shoes,Fashion,80,2
960,C7354,2025-02-04,Headphones,Electronics,120,2
961,C7195,2025-10-25,Desk,Furniture,350,5
962,C8209,2025-09-12,Tshirt,Fashion,30,4
963,C5189,2024-06-25,Chair,Furniture,200,1
964,C8481,2025-11-11,Desk,Furniture,350,1
965,C7461,2025-03-21,Headphones,Electronics,120,1
966,C8608,2025-09-28,Laptop,Electronics,800,2
967,C8183,2026-02-12,Backpack,Accessories,70,4
968,C7886,2025-11-02,Headphones,Electronics,120,4
969,C4015,2025-04-13,Backpack,Accessories,70,4
970,C4971,2024-07-08,Phone,Electronics,600,1
971,C2117,2024-08-07,Laptop,Electronics,800,5
972,C2755,2024-05-31,Jeans,Fashion,60,2
973,C6838,2024-06-25,Tshirt,Fashion,30,4
974,C2524,2024-08-06,Backpack,Accessories,70,3
975,C8949,2024-04-07,Jeans,Fashion,60,3
976,C7487,2025-02-03,Phone,Electronics,600,3
977,C5746,2025-04-08,Laptop,Electronics,800,1
978,C5715,2025-04-30,Backpack,Accessories,70,1
979,C1302,2025-09-15,Chair,Furniture,200,5
980,C3116,2025-06-20,Laptop,Electronics,800,2
981,C6799,2025-04-16,Desk,Furniture,350,1
982,C4746,2024-07-24,Backpack,Accessories,70,2
983,C7782,2024-08-14,Tshirt,Fashion,30,5
984,C6213,2025-09-02,Headphones,Electronics,120,3
985,C9422,2026-02-02,Backpack,Accessories,70,2
986,C5237,2025-06-23,Jeans,Fashion,60,5
987,C1853,2025-02-28,Jeans,Fashion,60,3
988,C2496,2025-04-07,Tshirt,Fashion,30,2
989,C5700,2025-06-03,Shoes,Fashion,80,1
990,C3291,2026-01-12,Desk,Furniture,350,5
991,C8975,2024-05-18,Laptop,Electronics,800,1
992,C5071,2024-12-18,Laptop,Electronics,800,4
993,C9506,2024-12-11,Backpack,Accessories,70,1
994,C4297,2024-08-07,Backpack,Accessories,70,4
995,C1470,2025-09-29,Backpack,Accessories,70,1
996,C4191,2025-12-15,Watch,Accessories,150,2
997,C7625,2024-11-30,Laptop,Electronics,800,1
998,C1223,2025-09-24,Jeans,Fashion,60,3
999,C3091,2024-04-28,Watch,Accessories,150,4
1000,C5410,2024-07-07,Jeans,Fashion,60,5
1001,C7735,2025-11-29,Watch,Accessories,150,3
1002,C4220,2025-11-24,Chair,Furniture,200,2
1003,C2262,2025-08-12,Desk,Furniture,350,2
1004,C6827,2024-09-27,Tshirt,Fashion,30,5
1005,C7522,2024-07-10,Laptop,Electronics,800,1
1006,C5716,2025-04-19,Jeans,Fashion,60,1
1007,C3833,2024-08-03,Backpack,Accessories,70,3
1008,C4196,2025-09-02,Phone,Electronics,600,3
1009,C1586,2025-03-12,Chair,Furniture,200,4
1010,C1484,2026-02-16,Shoes,Fashion,80,3
1011,C2787,2024-05-09,Watch,Accessories,150,4
1012,C3910,2026-02-28,Backpack,Accessories,70,4
1013,C3079,2025-07-29,Tshirt,Fashion,30,2
1014,C3336,2024-12-24,Shoes,Fashion,80,3
1015,C2870,2024-06-08,Tshirt,Fashion,30,5
1016,C8156,2025-03-11,Phone,Electronics,600,2
1017,C1810,2025-07-15,Phone,Electronics,600,2
1018,C1438,2026-01-20,Tshirt,Fashion,30,1
1019,C4208,2024-08-22,Jeans,Fashion,60,5
1020,C2794,2025-08-19,Tshirt,Fashion,30,1
1021,C5413,2026-01-05,Backpack,Accessories,70,1
1022,C3802,2025-11-06,Laptop,Electronics,800,2
1023,C3204,2025-09-16,Shoes,Fashion,80,2
1024,C1026,2025-05-09,Shoes,Fashion,80,5
